@relation KDDValid

@attribute duration numeric
@attribute protocol_type {udp,tcp,icmp}
@attribute service {domain_u,http,pop_3,private,iso_tsap,smtp,exec,telnet,ftp_data,finger,ecr_i,uucp,ftp,other,imap4,eco_i,uucp_path,hostnames,klogin,name,bgp,netbios_dgm,Z39_50,rje,courier,urp_i,echo,efs,ctf,ssh,login,http_443,shell,time,csnet_ns,auth,IRC,supdup,domain,daytime,nntp,vmnet,systat,whois,nnsp,netstat,printer,discard,mtp,gopher,netbios_ns,sunrpc,ldap,kshell,netbios_ssn,ntp_u,link,sql_net,pop_2,remote_job,X11,urh_i,tim_i,http_8001,aol,harvest}
@attribute flag {SF,S0,REJ,RSTR,SH,RSTO,S1,S2,S3,RSTOS0,OTH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land numeric
@attribute wrong_fragment numeric
@attribute urgent numeric
@attribute hot numeric
@attribute num_failed_logins numeric
@attribute logged_in numeric
@attribute num_compromised numeric
@attribute root_shell numeric
@attribute su_attempted numeric
@attribute num_root numeric
@attribute num_file_creations numeric
@attribute num_shells numeric
@attribute num_access_files numeric
@attribute num_outbound_cmds numeric
@attribute is_host_login numeric
@attribute is_guest_login numeric
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute srv_serror_rate numeric
@attribute rerror_rate numeric
@attribute srv_rerror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute dst_host_rerror_rate numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute class {normal,anomaly}

@data
0,tcp,http,SF,223,1472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,255,1,0,0.17,0.02,0,0,0,0,normal
0,udp,domain_u,SF,45,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,213,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,188,505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,255,1,0,1,0.03,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,15,1,1,0,0,0.13,0.06,0,255,35,0.14,0.05,0,0,1,1,0,0,anomaly
0,tcp,http,SF,296,3120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,15,255,1,0,0.07,0.04,0,0,0,0,normal
0,tcp,http,SF,283,3170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,1,0,0.25,25,255,1,0,0.04,0.05,0,0,0,0,normal
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0.5,0.5,0,255,55,0.22,0.02,0,0,1,1,0,0,anomaly
0,tcp,http,SF,316,3091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0.6,8,255,1,0,0.12,0.02,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,1,1,0,0,0.13,0.17,0,255,8,0.03,0.08,0,0,1,1,0,0,anomaly
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10,1,1,0,0,0.17,0.07,0,255,65,0.25,0.02,0.02,0,1,1,0,0,anomaly
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,1,0,1,2,10,1,0,1,0.5,0,0,0,0,anomaly
0,tcp,private,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,209,1,0,0.77,0.77,0,0.03,0,0.63,0,anomaly
0,udp,domain_u,SF,46,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,0,0,0,0,1,0,0.03,255,253,0.99,0.01,0,0,0,0,0,0,normal
0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,1,0,0.22,255,254,1,0.01,0.01,0,0,0,0,0,normal
6,tcp,smtp,SF,1311,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,112,177,0.74,0.03,0.01,0.01,0,0,0,0,normal
0,tcp,http,SF,225,478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,http,RSTR,54540,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.33,0.33,1,0,0,255,255,1,0,0,0,0,0,0.03,0.03,anomaly
4,tcp,smtp,SF,639,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,78,147,0.79,0.08,0.01,0.01,0.01,0.01,0,0,normal
0,tcp,uucp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,19,1,1,0,0,0.13,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,anomaly
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,1,0.06,0,0.91,1,0,1,0,255,1,0,1,0,0,0.08,0,0.91,1,anomaly
0,tcp,smtp,SF,1733,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,104,127,0.29,0.06,0.01,0.02,0,0,0,0,normal
0,udp,domain_u,SF,45,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,efs,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,16,0,0,1,1,0.17,0.06,0,255,16,0.06,0.06,0,0,0,0,1,1,anomaly
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,17,1,1,0,0,0.13,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,anomaly
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,210,1,0,1,0.25,0,0,0,0,anomaly
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,3,144,1,0,0.33,0.22,0,0,1,1,normal
0,tcp,ftp_data,SF,245,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,41,39,0.63,0.07,0.63,0.05,0,0.03,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,7,1,1,0,0,0.03,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,anomaly
0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,6,1,1,0,0,0.06,0.06,0,255,15,0.06,0.06,0,0,1,1,0,0,anomaly
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,41,255,1,0,0.02,0.09,0,0,1,0.99,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,9,1,1,0,0,0.08,0.06,0,255,9,0.04,0.08,0,0,1,1,0,0,anomaly
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,11,1,1,0,0,0.04,0.05,0,255,11,0.04,0.05,0,0,1,1,0,0,anomaly
0,tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,1,1,0,0,0.02,0.07,0,255,2,0.01,0.06,0,0,1,1,0,0,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,16,0.99,1,0,0,0.12,0.06,0,255,16,0.06,0.05,0,0,1,1,0,0,anomaly
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,176,1,0,1,0.25,0,0,0,0,anomaly
0,tcp,http,SF,193,2738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,12,255,1,0,0.08,0.02,0,0,0,0,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,255,1,0,1,0.06,0,0,1,0.96,normal
0,tcp,http,SF,208,20499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,auth,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,21,1,1,0,0,0.09,0.05,0,255,21,0.08,0.05,0,0,1,1,0,0,anomaly
0,tcp,http,SF,303,482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,53,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,352,12922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,14,1,1,0,0,0.07,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0,anomaly
0,udp,private,SF,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,249,0.98,0.01,0.01,0,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,10,1,1,0,0,0.04,0.06,0,255,11,0.04,0.09,0,0,1,1,0,0,anomaly
2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,56,0.83,0.33,0.83,0.04,0,0,0,0,normal
0,tcp,http,SF,298,1630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,1,0,0.21,78,255,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,http,SF,229,5329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,40,0,0.05,0,0,1,0,0.12,7,255,1,0,0.14,0.07,0,0,0,0,normal
0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,16,1,1,0,0,0.12,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,anomaly
0,tcp,time,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,17,1,1,0,0,0.07,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,anomaly
0,tcp,smtp,SF,1721,387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,65,0.25,0.02,0,0,0.52,0,0,0,normal
0,tcp,systat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,4,1,1,0,0,0.04,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,anomaly
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1,0,1,1,86,1,0,1,0.51,0,0,0,0,anomaly
0,tcp,http,SF,211,1322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,1,0,0,49,255,1,0,0.02,0.03,0,0,0,0,normal
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,22,1,1,0,0,0.08,0.05,0,255,22,0.09,0.05,0,0,1,1,0,0,anomaly
0,tcp,http,SF,295,14496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,73,255,1,0,0.01,0.03,0,0,0,0,normal
0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0.04,0,0.96,0.08,0,255,24,0.09,0.02,0.09,0,0,0,0.7,0,anomaly
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,329,0,0,0,0,1,0,0,245,151,0.62,0.03,0.62,0,0.01,0,0.26,0,anomaly
0,tcp,ftp_data,SF,7940,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,1,0,0,103,76,0.54,0.05,0.54,0.03,0,0,0,0,normal
0,tcp,http,SF,224,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,normal
0,udp,domain_u,SF,42,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,156,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,normal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,1,4,61,1,0,1,0.26,0,0,0,0,anomaly
5,tcp,auth,SF,10,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0.08,0.15,0,185,7,0.03,0.03,0.01,0.29,0,0,0,0,normal
0,tcp,http,SF,231,4198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0.33,25,255,1,0,0.04,0.02,0,0,0,0,normal
2238,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.85,0.99,0,0,0,0,0,normal
12431,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,93,1,0.01,0.58,0.78,0,0,0,0,0,normal
0,udp,domain_u,SF,44,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,normal
18848,tcp,telnet,SF,2327,418769,0,0,0,0,0,1,281,0,1,278,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,50,0.2,0.02,0,0,0.36,0.46,0,0,normal
14479,tcp,telnet,SF,8412,12031,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,1,1,0,0,0,0,1,0,0,64,18,0.27,0.05,0.02,0.11,0.25,0.89,0,0,normal
0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,anomaly
0,tcp,http,SF,309,12001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.05,0,0,0,0,normal
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,10,0.04,0.52,0.53,0,0.03,0,0.44,0,anomaly
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,0,1,0,0,255,110,0.43,0.02,0.43,0,0,0,0,0,anomaly
0,tcp,pop_3,SF,35,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,152,5,0.02,0.04,0.01,0.4,0,0,0,0,normal
0,udp,domain_u,SF,43,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,155,0,0,0,0,1,0,0.01,187,218,0.91,0.01,0.91,0.01,0,0,0.05,0,normal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,1,0,1,2,134,1,0,1,0.5,0,0,0,0,anomaly
0,tcp,http,SF,159,48478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,31,255,1,0,0.03,0.15,0,0,0.97,0.96,normal
18078,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.73,1,0,0,0,1,1,anomaly
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,1,25,1,0,1,0.52,0,0,0,0,anomaly
0,tcp,http,SF,237,1565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,148,255,1,0,0.01,0.03,0,0,0,0,normal
0,tcp,courier,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,15,0,0,1,1,0.1,0.06,0,255,15,0.06,0.05,0,0,0,0,1,1,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,19,1,1,0,0,0.16,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,anomaly
0,tcp,http,SF,329,731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,1,0,0,68,255,1,0,0.01,0.05,0,0,0,0,normal
0,tcp,http,SF,163,30328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,uucp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,12,1,1,0,0,0.11,0.07,0,255,12,0.05,0.07,0,0,1,1,0,0,anomaly
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,35,35,1,0,0.03,0,0,0,1,1,normal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,1,0,1,2,112,1,0,1,0.5,0,0,0,0,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,1,1,1,0,0,0.01,0.07,0,255,12,0.05,0.08,0,0,1,1,0,0,anomaly
0,tcp,smtp,SF,1087,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,239,120,0.5,0.1,0,0,0.02,0.02,0,0,normal
0,tcp,bgp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,9,0,0,1,1,0.06,0.07,0,255,9,0.04,0.09,0,0,0,0,1,1,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,14,0,0,1,1,0.06,0.06,0,255,14,0.05,0.08,0,0,0,0,1,1,anomaly
0,tcp,smtp,SF,1725,492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,53,0.21,0.02,0,0,0.59,0,0,0,normal
0,tcp,http,SF,220,314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.04,0,0,0,0,normal
0,tcp,http,SF,310,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0,normal
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,193,1,0,1,0.25,0,0,0,0,anomaly
0,tcp,http,SF,265,7542,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.05,0,0.01,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,18,1,1,0,0,0.14,0.07,0,255,17,0.07,0.07,0,0,1,1,0,0,anomaly
1730,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.61,0.96,0,0,0,0,0,normal
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.22,1,0.78,0,0,1,0,255,1,0,1,0,0,0.2,1,0.8,0,anomaly
0,tcp,link,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,17,1,1,0,0,0.08,0.05,0,255,17,0.07,0.06,0,0,1,1,0,0,anomaly
0,tcp,time,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,8,1,1,0,0,0.03,0.07,0,255,13,0.05,0.08,0,0,1,1,0,0,anomaly
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,104,0.41,0.02,0.41,0,0.01,0,0.02,0,anomaly
0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1,1,1,0,0,0,0.06,0,255,1,0,0.09,0,0,1,1,0,0,anomaly
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,17,1,1,0,0,0.07,0.05,0,255,17,0.07,0.05,0,0,1,1,0,0,anomaly
1,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,227,2,0,0.03,0,1,0,0,0,0.5,normal
0,tcp,http,SF,225,921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,101,255,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,http,SF,251,6076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,144,255,1,0,0.01,0.02,0,0,0,0,normal
2,tcp,smtp,SF,1551,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,3,135,0.67,0.67,0.33,0.01,0,0,0,0,normal
0,tcp,link,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,8,0,0,1,1,0.04,0.07,0,255,8,0.03,0.08,0,0,0,0,1,1,anomaly
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,1,0.06,0,0.94,1,0,1,0,255,1,0,1,0,0,0.11,0,0.89,1,anomaly
0,tcp,name,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,8,1,1,0,0,0.03,0.06,0,255,1,0,0.07,0,0,1,1,0,0,anomaly
0,tcp,http,SF,340,924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0.27,0.47,0,255,4,0.02,0.23,1,0,0,0,0,0,anomaly
0,udp,domain_u,SF,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.75,247,40,0.16,0.03,0.16,0.05,0,0,0,0,normal
0,tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,20,1,1,0,0,0.14,0.05,0,255,20,0.08,0.05,0,0,1,1,0,0,anomaly
5,tcp,smtp,SF,1987,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,66,166,0.82,0.06,0.02,0.01,0,0,0,0,normal
0,tcp,http,SF,311,5348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,48,0,0,0,0,1,0,0.06,53,255,1,0,0.02,0.04,0.02,0,0,0,normal
0,tcp,rje,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,4,1,1,0,0,0.02,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,anomaly
0,tcp,name,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,21,1,1,0,0,0.08,0.05,0,255,21,0.08,0.05,0,0,1,1,0,0,anomaly
0,tcp,smtp,SF,1879,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,182,157,0.57,0.02,0.01,0.01,0,0,0.04,0.06,normal
0,tcp,time,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,14,1,1,0,0,0.06,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0,anomaly
0,tcp,ftp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,10,1,1,0,0,0.04,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,anomaly
0,tcp,time,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,19,0,0,1,1,0.1,0.06,0,255,19,0.07,0.07,0,0,0,0,1,1,anomaly
0,udp,other,SF,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,4,0.02,0.48,0.91,0,0,0,0,0,normal
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,143,0,0,0,0,0.99,0.01,0,255,254,1,0.01,0,0,0,0,0,0,normal
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,7,1,1,0,0,0.03,0.07,0,255,7,0.03,0.08,0,0,1,1,0,0,anomaly
0,tcp,http,SF,336,668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,220,3211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,309,1942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,68,255,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,108,66,0.61,0.03,0.01,0,0,0,0.61,1,normal
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,227,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,anomaly
0,tcp,http,SF,218,9347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,43,255,1,0,0.02,0.02,0,0,0,0,normal
0,tcp,http,SF,295,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,normal
0,icmp,ecr_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,12,12,1,0,1,0,0,0,0,0,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,5,1,1,0,0,0.07,0.06,0,255,5,0.02,0.05,0,0,1,1,0,0,anomaly
0,tcp,http,SF,211,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,normal
